User ID,Created At,Tweet
1398943580429897728,2024-06-18 20:22:01+00:00,"RT @FactsOnIran: Who is Current Presidential Candidate, Mostafa Pourmohammadi: Key Perpetrator of #Iran’s 1988 Massacre. 

Mostafa Pourmoha…"
1614736297838485504,2024-06-18 20:19:59+00:00,RT @KasraAarabi: The rush to build a narrative that depicts hardline cleric Mostafa Pourmohammadi—a mass murder known for his role in the 1…
1603033879660593153,2024-06-18 19:57:41+00:00,RT @KasraAarabi: The rush to build a narrative that depicts hardline cleric Mostafa Pourmohammadi—a mass murder known for his role in the 1…
1698535739896868864,2024-06-18 19:56:25+00:00,"@The_Artaman Jalili doesn't know how to handle the economy 
Ghalibaf is corrupt
Zakani is retarded 
Ghazizadeh is not known 
Pourmohammadi is not known

Pezeshkian is the only candidate who will help Iran"
1587912976702619654,2024-06-18 19:25:20+00:00,Mostafa Pourmohammadi and Ebrahim Raisi both played a major role in mass executions of the 1980s. Now MP is running for president.
1587912976702619654,2024-06-18 19:23:43+00:00,"Suddenly Mostafa Pourmohammadi loses his mask when a state TV “expert” asks a question about his record of national security. 
Look how Pourmohammadi looks at him saying: You issued an indictment against national security, I don’t what your goal is.

 https://t.co/5EdpKHg79i"
47455112,2024-06-18 19:14:32+00:00,"RT @mashabani: Superb overview of 1st presidential debate in #Iran.

Pourmohammadi, sole cleric, echoed Rouhani in 2013 with frank criticis…"
2890718906,2024-06-18 19:04:54+00:00,RT @KasraAarabi: The rush to build a narrative that depicts hardline cleric Mostafa Pourmohammadi—a mass murder known for his role in the 1…
1575761559397093379,2024-06-18 18:57:19+00:00,RT @KasraAarabi: The rush to build a narrative that depicts hardline cleric Mostafa Pourmohammadi—a mass murder known for his role in the 1…
1580288306817933312,2024-06-18 18:27:26+00:00,RT @KasraAarabi: The rush to build a narrative that depicts hardline cleric Mostafa Pourmohammadi—a mass murder known for his role in the 1…
1092122795524476928,2024-06-18 18:26:22+00:00,"RT @GhonchehAzad: Conservatives hailed their candidates - especially Jalili - and late President Raisi’s government, while reformists suppo…"
894029844,2024-06-18 17:30:44+00:00,RT @KasraAarabi: The rush to build a narrative that depicts hardline cleric Mostafa Pourmohammadi—a mass murder known for his role in the 1…
1341134028880175109,2024-06-18 17:12:33+00:00,"RT @GhonchehAzad: Conservatives hailed their candidates - especially Jalili - and late President Raisi’s government, while reformists suppo…"
1021373179388989445,2024-06-18 17:10:32+00:00,"RT @GhonchehAzad: Conservatives hailed their candidates - especially Jalili - and late President Raisi’s government, while reformists suppo…"
1172473708352614402,2024-06-18 16:27:02+00:00,"Conservatives hailed their candidates - especially Jalili - and late President Raisi’s government, while reformists supported Pezeshkian but expressed some disappointment and said he could have performed better. Conservative cleric Pourmohammadi's outspoken stance surprised many."
519823787,2024-06-18 16:00:13+00:00,"RT @mashabani: Superb overview of 1st presidential debate in #Iran.

Pourmohammadi, sole cleric, echoed Rouhani in 2013 with frank criticis…"
962422448,2024-06-18 15:42:41+00:00,"RT @mashabani: Superb overview of 1st presidential debate in #Iran.

Pourmohammadi, sole cleric, echoed Rouhani in 2013 with frank criticis…"
1258501542933483520,2024-06-18 15:39:41+00:00,RT @KasraAarabi: The rush to build a narrative that depicts hardline cleric Mostafa Pourmohammadi—a mass murder known for his role in the 1…
